date,ticker,source,value,unit,delta_pct
2026-07-16,cj-a00,长江有色金属现货市场,23170.0000,CNY/t,-0.043
2026-07-16,shfe-al-front,SHFE via Sina Finance,23225.0000,CNY/t,0.000
2026-07-16,shfe-main,SHFE via Sina Finance,23225.0000,CNY/t,0.000
2026-07-16,AUD/CNY,PBOC via chinamoney.com.cn,4.744600,,
2026-07-16,CAD/CNY,PBOC via chinamoney.com.cn,4.823600,,
2026-07-16,CHF/CNY,PBOC via chinamoney.com.cn,8.417200,,
2026-07-16,CNY/AED,PBOC via chinamoney.com.cn,0.542450,,
2026-07-16,CNY/DKK,PBOC via chinamoney.com.cn,0.962400,,
2026-07-16,CNY/HUF,PBOC via chinamoney.com.cn,46.223100,,
2026-07-16,CNY/KRW,PBOC via chinamoney.com.cn,219.450000,,
2026-07-16,CNY/MOP,PBOC via chinamoney.com.cn,1.189500,,
2026-07-16,CNY/MXN,PBOC via chinamoney.com.cn,2.563600,,
2026-07-16,CNY/MYR,PBOC via chinamoney.com.cn,0.601420,,
2026-07-16,CNY/NOK,PBOC via chinamoney.com.cn,1.425600,,
2026-07-16,CNY/PLN,PBOC via chinamoney.com.cn,0.555980,,
2026-07-16,CNY/RUB,PBOC via chinamoney.com.cn,11.452200,,
2026-07-16,CNY/SAR,PBOC via chinamoney.com.cn,0.554640,,
2026-07-16,CNY/SEK,PBOC via chinamoney.com.cn,1.416700,,
2026-07-16,CNY/THB,PBOC via chinamoney.com.cn,4.960700,,
2026-07-16,CNY/TRY,PBOC via chinamoney.com.cn,6.944640,,
2026-07-16,CNY/ZAR,PBOC via chinamoney.com.cn,2.407500,,
2026-07-16,EUR/CNY,PBOC via chinamoney.com.cn,7.769000,,
2026-07-16,GBP/CNY,PBOC via chinamoney.com.cn,9.170300,,
2026-07-16,HKD/CNY,PBOC via chinamoney.com.cn,0.866300,,
2026-07-16,JPY/CNY,PBOC via chinamoney.com.cn,0.041815,,
2026-07-16,NZD/CNY,PBOC via chinamoney.com.cn,3.958700,,
2026-07-16,SGD/CNY,PBOC via chinamoney.com.cn,5.258800,,
2026-07-16,USD/BRL,open.er-api.com,5.076579,,
2026-07-16,USD/CNY,PBOC via chinamoney.com.cn,6.790900,,
2026-07-16,USD/VND,open.er-api.com,26176.938332,,
