date,ticker,source,value,unit,delta_pct
2026-07-11,FBX01,freightos_fbx,3978.5000,USD/40ft,7.104
2026-07-11,FBX02,freightos_fbx,413.0000,USD/40ft,0.000
2026-07-11,FBX03,freightos_fbx,8635.0000,USD/40ft,0.000
2026-07-11,FBX04,freightos_fbx,566.0000,USD/40ft,0.000
2026-07-11,FBX11,freightos_fbx,5384.0000,USD/40ft,0.000
2026-07-11,FBX12,freightos_fbx,580.0000,USD/40ft,0.000
2026-07-11,FBX13,freightos_fbx,7100.0000,USD/40ft,0.000
2026-07-11,FBX14,freightos_fbx,489.0000,USD/40ft,0.000
2026-07-11,FBX21,freightos_fbx,529.0000,USD/40ft,0.000
2026-07-11,FBX22,freightos_fbx,2298.0000,USD/40ft,0.000
2026-07-11,FBX24,freightos_fbx,1250.0000,USD/40ft,0.000
2026-07-11,FBX26,freightos_fbx,2520.0000,USD/40ft,0.000
2026-07-11,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1671.0000,USD/40ft,7.115
2026-07-11,shfe-al-front,SHFE via Sina Finance,23030.0000,CNY/t,-0.260
2026-07-11,shfe-main,SHFE via Sina Finance,23030.0000,CNY/t,-0.260
2026-07-11,USD/BRL,open.er-api.com,5.114592,,
2026-07-11,USD/CNY,open.er-api.com,6.784818,,
2026-07-11,USD/VND,open.er-api.com,26240.858232,,
