date,ticker,source,value,unit,delta_pct
2026-08-06,cj-a00,长江有色金属现货市场,23800.0000,CNY/t,0.464
2026-08-06,shfe-al-front,SHFE via Sina Finance,23820.0000,CNY/t,0.253
2026-08-06,shfe-main,SHFE via Sina Finance,23820.0000,CNY/t,0.253
2026-08-06,AUD/CNY,PBOC via chinamoney.com.cn,4.773900,,
2026-08-06,CAD/CNY,PBOC via chinamoney.com.cn,4.827600,,
2026-08-06,CHF/CNY,PBOC via chinamoney.com.cn,8.390400,,
2026-08-06,CNY/AED,PBOC via chinamoney.com.cn,0.543010,,
2026-08-06,CNY/DKK,PBOC via chinamoney.com.cn,0.956100,,
2026-08-06,CNY/HUF,PBOC via chinamoney.com.cn,46.204700,,
2026-08-06,CNY/KRW,PBOC via chinamoney.com.cn,210.350000,,
2026-08-06,CNY/MOP,PBOC via chinamoney.com.cn,1.190500,,
2026-08-06,CNY/MXN,PBOC via chinamoney.com.cn,2.543300,,
2026-08-06,CNY/MYR,PBOC via chinamoney.com.cn,0.604210,,
2026-08-06,CNY/NOK,PBOC via chinamoney.com.cn,1.408600,,
2026-08-06,CNY/PLN,PBOC via chinamoney.com.cn,0.549260,,
2026-08-06,CNY/RUB,PBOC via chinamoney.com.cn,11.995400,,
2026-08-06,CNY/SAR,PBOC via chinamoney.com.cn,0.555260,,
2026-08-06,CNY/SEK,PBOC via chinamoney.com.cn,1.402100,,
2026-08-06,CNY/THB,PBOC via chinamoney.com.cn,4.898200,,
2026-08-06,CNY/TRY,PBOC via chinamoney.com.cn,7.029030,,
2026-08-06,CNY/ZAR,PBOC via chinamoney.com.cn,2.410100,,
2026-08-06,EUR/CNY,PBOC via chinamoney.com.cn,7.819700,,
2026-08-06,GBP/CNY,PBOC via chinamoney.com.cn,9.112400,,
2026-08-06,HKD/CNY,PBOC via chinamoney.com.cn,0.865570,,
2026-08-06,JPY/CNY,PBOC via chinamoney.com.cn,0.042956,,
2026-08-06,NZD/CNY,PBOC via chinamoney.com.cn,3.980100,,
2026-08-06,SGD/CNY,PBOC via chinamoney.com.cn,5.283500,,
2026-08-06,USD/BRL,open.er-api.com,5.121053,,
2026-08-06,USD/CNY,PBOC via chinamoney.com.cn,6.789500,,
2026-08-06,USD/VND,open.er-api.com,26152.494987,,
