date,ticker,source,value,unit,delta_pct
2026-06-18,cj-a00,长江有色金属现货市场,23870.0000,CNY/t,0.000
2026-06-18,FBX01,freightos_fbx,2888.8000,USD/40ft,0.000
2026-06-18,FBX02,freightos_fbx,450.0000,USD/40ft,0.000
2026-06-18,FBX03,freightos_fbx,6558.0000,USD/40ft,0.000
2026-06-18,FBX04,freightos_fbx,645.0000,USD/40ft,0.000
2026-06-18,FBX11,freightos_fbx,4189.0000,USD/40ft,0.000
2026-06-18,FBX12,freightos_fbx,560.0000,USD/40ft,0.000
2026-06-18,FBX13,freightos_fbx,5439.0000,USD/40ft,0.000
2026-06-18,FBX14,freightos_fbx,434.0000,USD/40ft,0.000
2026-06-18,FBX21,freightos_fbx,846.0000,USD/40ft,0.000
2026-06-18,FBX22,freightos_fbx,2049.0000,USD/40ft,0.000
2026-06-18,FBX24,freightos_fbx,979.0000,USD/40ft,0.000
2026-06-18,FBX26,freightos_fbx,2618.0000,USD/40ft,0.000
2026-06-18,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1213.0000,USD/40ft,0.000
2026-06-18,shfe-al-front,SHFE via Sina Finance,23940.0000,CNY/t,0.251
2026-06-18,shfe-main,SHFE via Sina Finance,23940.0000,CNY/t,0.251
2026-06-18,AUD/CNY,PBOC via chinamoney.com.cn,4.770200,,
2026-06-18,CAD/CNY,PBOC via chinamoney.com.cn,4.816800,,
2026-06-18,CHF/CNY,PBOC via chinamoney.com.cn,8.503800,,
2026-06-18,CNY/AED,PBOC via chinamoney.com.cn,0.540760,,
2026-06-18,CNY/DKK,PBOC via chinamoney.com.cn,0.955800,,
2026-06-18,CNY/HUF,PBOC via chinamoney.com.cn,44.879300,,
2026-06-18,CNY/KRW,PBOC via chinamoney.com.cn,224.870000,,
2026-06-18,CNY/MOP,PBOC via chinamoney.com.cn,1.185100,,
2026-06-18,CNY/MXN,PBOC via chinamoney.com.cn,2.542800,,
2026-06-18,CNY/MYR,PBOC via chinamoney.com.cn,0.599620,,
2026-06-18,CNY/NOK,PBOC via chinamoney.com.cn,1.415400,,
2026-06-18,CNY/PLN,PBOC via chinamoney.com.cn,0.542430,,
2026-06-18,CNY/RUB,PBOC via chinamoney.com.cn,10.764700,,
2026-06-18,CNY/SAR,PBOC via chinamoney.com.cn,0.552560,,
2026-06-18,CNY/SEK,PBOC via chinamoney.com.cn,1.399700,,
2026-06-18,CNY/THB,PBOC via chinamoney.com.cn,4.819700,,
2026-06-18,CNY/TRY,PBOC via chinamoney.com.cn,6.833240,,
2026-06-18,CNY/ZAR,PBOC via chinamoney.com.cn,2.408500,,
2026-06-18,EUR/CNY,PBOC via chinamoney.com.cn,7.817400,,
2026-06-18,GBP/CNY,PBOC via chinamoney.com.cn,9.039200,,
2026-06-18,HKD/CNY,PBOC via chinamoney.com.cn,0.869480,,
2026-06-18,JPY/CNY,PBOC via chinamoney.com.cn,0.042336,,
2026-06-18,NZD/CNY,PBOC via chinamoney.com.cn,3.925900,,
2026-06-18,SGD/CNY,PBOC via chinamoney.com.cn,5.276400,,
2026-06-18,USD/BRL,open.er-api.com,5.079965,,
2026-06-18,USD/CNY,PBOC via chinamoney.com.cn,6.813000,,
2026-06-18,USD/VND,open.er-api.com,26227.808625,,
