date,ticker,source,value,unit,delta_pct
2026-08-07,cj-a00,长江有色金属现货市场,23970.0000,CNY/t,0.714
2026-08-07,shfe-al-front,SHFE via Sina Finance,24040.0000,CNY/t,0.924
2026-08-07,shfe-main,SHFE via Sina Finance,24040.0000,CNY/t,0.924
2026-08-07,AUD/CNY,PBOC via chinamoney.com.cn,4.763500,,
2026-08-07,CAD/CNY,PBOC via chinamoney.com.cn,4.833200,,
2026-08-07,CHF/CNY,PBOC via chinamoney.com.cn,8.343000,,
2026-08-07,CNY/AED,PBOC via chinamoney.com.cn,0.542260,,
2026-08-07,CNY/DKK,PBOC via chinamoney.com.cn,0.957600,,
2026-08-07,CNY/HUF,PBOC via chinamoney.com.cn,46.756800,,
2026-08-07,CNY/KRW,PBOC via chinamoney.com.cn,210.440000,,
2026-08-07,CNY/MOP,PBOC via chinamoney.com.cn,1.190500,,
2026-08-07,CNY/MXN,PBOC via chinamoney.com.cn,2.537000,,
2026-08-07,CNY/MYR,PBOC via chinamoney.com.cn,0.603430,,
2026-08-07,CNY/NOK,PBOC via chinamoney.com.cn,1.408500,,
2026-08-07,CNY/PLN,PBOC via chinamoney.com.cn,0.550530,,
2026-08-07,CNY/RUB,PBOC via chinamoney.com.cn,12.180100,,
2026-08-07,CNY/SAR,PBOC via chinamoney.com.cn,0.554360,,
2026-08-07,CNY/SEK,PBOC via chinamoney.com.cn,1.404800,,
2026-08-07,CNY/THB,PBOC via chinamoney.com.cn,4.896500,,
2026-08-07,CNY/TRY,PBOC via chinamoney.com.cn,7.033560,,
2026-08-07,CNY/ZAR,PBOC via chinamoney.com.cn,2.413400,,
2026-08-07,EUR/CNY,PBOC via chinamoney.com.cn,7.806700,,
2026-08-07,GBP/CNY,PBOC via chinamoney.com.cn,9.116300,,
2026-08-07,HKD/CNY,PBOC via chinamoney.com.cn,0.865600,,
2026-08-07,JPY/CNY,PBOC via chinamoney.com.cn,0.042791,,
2026-08-07,NZD/CNY,PBOC via chinamoney.com.cn,3.974900,,
2026-08-07,SGD/CNY,PBOC via chinamoney.com.cn,5.278400,,
2026-08-07,USD/BRL,open.er-api.com,5.113927,,
2026-08-07,USD/CNY,PBOC via chinamoney.com.cn,6.790400,,
2026-08-07,USD/VND,open.er-api.com,26148.366158,,
