date,ticker,source,value,unit,delta_pct
2026-07-06,cj-a00,长江有色金属现货市场,22840.0000,CNY/t,0.351
2026-07-06,FBX01,freightos_fbx,3714.6000,USD/40ft,0.000
2026-07-06,FBX02,freightos_fbx,413.0000,USD/40ft,0.000
2026-07-06,FBX03,freightos_fbx,8635.0000,USD/40ft,0.000
2026-07-06,FBX04,freightos_fbx,566.0000,USD/40ft,0.000
2026-07-06,FBX11,freightos_fbx,5384.0000,USD/40ft,0.000
2026-07-06,FBX12,freightos_fbx,580.0000,USD/40ft,0.000
2026-07-06,FBX13,freightos_fbx,7100.0000,USD/40ft,0.000
2026-07-06,FBX14,freightos_fbx,489.0000,USD/40ft,0.000
2026-07-06,FBX21,freightos_fbx,529.0000,USD/40ft,0.000
2026-07-06,FBX22,freightos_fbx,2298.0000,USD/40ft,0.000
2026-07-06,FBX24,freightos_fbx,1250.0000,USD/40ft,0.000
2026-07-06,FBX26,freightos_fbx,2520.0000,USD/40ft,0.000
2026-07-06,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1560.0000,USD/40ft,0.000
2026-07-06,shfe-al-front,SHFE via Sina Finance,22875.0000,CNY/t,0.351
2026-07-06,shfe-main,SHFE via Sina Finance,22875.0000,CNY/t,0.351
2026-07-06,AUD/CNY,PBOC via chinamoney.com.cn,4.712000,,
2026-07-06,CAD/CNY,PBOC via chinamoney.com.cn,4.782500,,
2026-07-06,CHF/CNY,PBOC via chinamoney.com.cn,8.455000,,
2026-07-06,CNY/AED,PBOC via chinamoney.com.cn,0.540660,,
2026-07-06,CNY/DKK,PBOC via chinamoney.com.cn,0.961900,,
2026-07-06,CNY/HUF,PBOC via chinamoney.com.cn,45.424500,,
2026-07-06,CNY/KRW,PBOC via chinamoney.com.cn,225.270000,,
2026-07-06,CNY/MOP,PBOC via chinamoney.com.cn,1.187500,,
2026-07-06,CNY/MXN,PBOC via chinamoney.com.cn,2.570400,,
2026-07-06,CNY/MYR,PBOC via chinamoney.com.cn,0.598820,,
2026-07-06,CNY/NOK,PBOC via chinamoney.com.cn,1.447500,,
2026-07-06,CNY/PLN,PBOC via chinamoney.com.cn,0.551840,,
2026-07-06,CNY/RUB,PBOC via chinamoney.com.cn,11.363000,,
2026-07-06,CNY/SAR,PBOC via chinamoney.com.cn,0.552660,,
2026-07-06,CNY/SEK,PBOC via chinamoney.com.cn,1.419300,,
2026-07-06,CNY/THB,PBOC via chinamoney.com.cn,4.884600,,
2026-07-06,CNY/TRY,PBOC via chinamoney.com.cn,6.889790,,
2026-07-06,CNY/ZAR,PBOC via chinamoney.com.cn,2.387300,,
2026-07-06,EUR/CNY,PBOC via chinamoney.com.cn,7.770800,,
2026-07-06,GBP/CNY,PBOC via chinamoney.com.cn,9.070500,,
2026-07-06,HKD/CNY,PBOC via chinamoney.com.cn,0.867810,,
2026-07-06,JPY/CNY,PBOC via chinamoney.com.cn,0.042084,,
2026-07-06,NZD/CNY,PBOC via chinamoney.com.cn,3.872700,,
2026-07-06,SGD/CNY,PBOC via chinamoney.com.cn,5.259200,,
2026-07-06,USD/BRL,open.er-api.com,5.178387,,
2026-07-06,USD/CNY,PBOC via chinamoney.com.cn,6.806600,,
2026-07-06,USD/VND,open.er-api.com,26204.850338,,
