date,ticker,source,value,unit,delta_pct
2026-07-23,cj-a00,长江有色金属现货市场,23260.0000,CNY/t,0.388
2026-07-23,FBX01,freightos_fbx,3852.8000,USD/40ft,0.000
2026-07-23,FBX02,freightos_fbx,429.0000,USD/40ft,0.000
2026-07-23,FBX03,freightos_fbx,9102.0000,USD/40ft,0.000
2026-07-23,FBX04,freightos_fbx,526.0000,USD/40ft,0.000
2026-07-23,FBX11,freightos_fbx,5740.0000,USD/40ft,0.000
2026-07-23,FBX12,freightos_fbx,548.0000,USD/40ft,0.000
2026-07-23,FBX13,freightos_fbx,6852.0000,USD/40ft,0.000
2026-07-23,FBX14,freightos_fbx,675.0000,USD/40ft,0.000
2026-07-23,FBX21,freightos_fbx,532.0000,USD/40ft,0.000
2026-07-23,FBX22,freightos_fbx,2068.0000,USD/40ft,0.000
2026-07-23,FBX24,freightos_fbx,1256.0000,USD/40ft,0.000
2026-07-23,FBX26,freightos_fbx,2469.0000,USD/40ft,0.000
2026-07-23,fob-6061,Formula · LME 3M + extrusion premium,4089.5000,USD/t,-0.250
2026-07-23,fob-6063,Formula · LME 3M + extrusion premium,3819.5000,USD/t,-0.268
2026-07-23,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1618.0000,USD/40ft,0.000
2026-07-23,lme-3m,Yahoo Finance,3469.5000,USD/t,-0.295
2026-07-23,shfe-al-front,SHFE via Sina Finance,23285.0000,CNY/t,0.280
2026-07-23,shfe-main,SHFE via Sina Finance,23285.0000,CNY/t,0.280
2026-07-23,AUD/CNY,PBOC via chinamoney.com.cn,4.740100,,
2026-07-23,CAD/CNY,PBOC via chinamoney.com.cn,4.813600,,
2026-07-23,CHF/CNY,PBOC via chinamoney.com.cn,8.330200,,
2026-07-23,CNY/AED,PBOC via chinamoney.com.cn,0.541630,,
2026-07-23,CNY/DKK,PBOC via chinamoney.com.cn,0.966000,,
2026-07-23,CNY/HUF,PBOC via chinamoney.com.cn,46.974500,,
2026-07-23,CNY/KRW,PBOC via chinamoney.com.cn,217.580000,,
2026-07-23,CNY/MOP,PBOC via chinamoney.com.cn,1.189700,,
2026-07-23,CNY/MXN,PBOC via chinamoney.com.cn,2.564600,,
2026-07-23,CNY/MYR,PBOC via chinamoney.com.cn,0.602090,,
2026-07-23,CNY/NOK,PBOC via chinamoney.com.cn,1.415100,,
2026-07-23,CNY/PLN,PBOC via chinamoney.com.cn,0.558830,,
2026-07-23,CNY/RUB,PBOC via chinamoney.com.cn,11.553900,,
2026-07-23,CNY/SAR,PBOC via chinamoney.com.cn,0.553580,,
2026-07-23,CNY/SEK,PBOC via chinamoney.com.cn,1.429800,,
2026-07-23,CNY/THB,PBOC via chinamoney.com.cn,4.985500,,
2026-07-23,CNY/TRY,PBOC via chinamoney.com.cn,6.960260,,
2026-07-23,CNY/ZAR,PBOC via chinamoney.com.cn,2.418800,,
2026-07-23,EUR/CNY,PBOC via chinamoney.com.cn,7.739500,,
2026-07-23,GBP/CNY,PBOC via chinamoney.com.cn,9.070100,,
2026-07-23,HKD/CNY,PBOC via chinamoney.com.cn,0.866160,,
2026-07-23,JPY/CNY,PBOC via chinamoney.com.cn,0.041589,,
2026-07-23,NZD/CNY,PBOC via chinamoney.com.cn,3.941800,,
2026-07-23,SGD/CNY,PBOC via chinamoney.com.cn,5.252900,,
2026-07-23,USD/BRL,open.er-api.com,5.067992,,
2026-07-23,USD/CNY,PBOC via chinamoney.com.cn,6.790600,,
2026-07-23,USD/VND,open.er-api.com,26266.673809,,
