date,ticker,source,value,unit,delta_pct
2026-07-29,cj-a00,长江有色金属现货市场,23400.0000,CNY/t,0.862
2026-07-29,FBX01,freightos_fbx,3664.6000,USD/40ft,0.000
2026-07-29,FBX02,freightos_fbx,429.0000,USD/40ft,0.000
2026-07-29,FBX03,freightos_fbx,9002.0000,USD/40ft,0.000
2026-07-29,FBX04,freightos_fbx,520.0000,USD/40ft,0.000
2026-07-29,FBX11,freightos_fbx,5575.0000,USD/40ft,0.000
2026-07-29,FBX12,freightos_fbx,541.0000,USD/40ft,0.000
2026-07-29,FBX13,freightos_fbx,6697.0000,USD/40ft,0.000
2026-07-29,FBX14,freightos_fbx,675.0000,USD/40ft,0.000
2026-07-29,FBX21,freightos_fbx,524.0000,USD/40ft,0.000
2026-07-29,FBX22,freightos_fbx,2067.0000,USD/40ft,0.000
2026-07-29,FBX24,freightos_fbx,1250.0000,USD/40ft,0.000
2026-07-29,FBX26,freightos_fbx,2468.0000,USD/40ft,0.000
2026-07-29,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1539.0000,USD/40ft,0.000
2026-07-29,shfe-al-front,SHFE via Sina Finance,23420.0000,CNY/t,0.796
2026-07-29,shfe-main,SHFE via Sina Finance,23420.0000,CNY/t,0.796
2026-07-29,AUD/CNY,PBOC via chinamoney.com.cn,4.726900,,
2026-07-29,CAD/CNY,PBOC via chinamoney.com.cn,4.803400,,
2026-07-29,CHF/CNY,PBOC via chinamoney.com.cn,8.272900,,
2026-07-29,CNY/AED,PBOC via chinamoney.com.cn,0.542080,,
2026-07-29,CNY/DKK,PBOC via chinamoney.com.cn,0.968700,,
2026-07-29,CNY/HUF,PBOC via chinamoney.com.cn,46.665100,,
2026-07-29,CNY/KRW,PBOC via chinamoney.com.cn,214.710000,,
2026-07-29,CNY/MOP,PBOC via chinamoney.com.cn,1.190000,,
2026-07-29,CNY/MXN,PBOC via chinamoney.com.cn,2.571000,,
2026-07-29,CNY/MYR,PBOC via chinamoney.com.cn,0.602790,,
2026-07-29,CNY/NOK,PBOC via chinamoney.com.cn,1.429400,,
2026-07-29,CNY/PLN,PBOC via chinamoney.com.cn,0.560170,,
2026-07-29,CNY/RUB,PBOC via chinamoney.com.cn,11.610700,,
2026-07-29,CNY/SAR,PBOC via chinamoney.com.cn,0.554040,,
2026-07-29,CNY/SEK,PBOC via chinamoney.com.cn,1.430900,,
2026-07-29,CNY/THB,PBOC via chinamoney.com.cn,4.954500,,
2026-07-29,CNY/TRY,PBOC via chinamoney.com.cn,6.991160,,
2026-07-29,CNY/ZAR,PBOC via chinamoney.com.cn,2.464100,,
2026-07-29,EUR/CNY,PBOC via chinamoney.com.cn,7.717500,,
2026-07-29,GBP/CNY,PBOC via chinamoney.com.cn,9.005200,,
2026-07-29,HKD/CNY,PBOC via chinamoney.com.cn,0.865890,,
2026-07-29,JPY/CNY,PBOC via chinamoney.com.cn,0.041393,,
2026-07-29,NZD/CNY,PBOC via chinamoney.com.cn,3.918200,,
2026-07-29,SGD/CNY,PBOC via chinamoney.com.cn,5.244400,,
2026-07-29,USD/BRL,open.er-api.com,5.117799,,
2026-07-29,USD/CNY,PBOC via chinamoney.com.cn,6.789900,,
2026-07-29,USD/VND,open.er-api.com,26252.669608,,
