date,ticker,source,value,unit,delta_pct
2026-08-08,FBX01,freightos_fbx,3608.7500,USD/40ft,-0.520
2026-08-08,FBX02,freightos_fbx,423.0000,USD/40ft,0.000
2026-08-08,FBX03,freightos_fbx,9012.0000,USD/40ft,0.000
2026-08-08,FBX04,freightos_fbx,472.0000,USD/40ft,0.000
2026-08-08,FBX11,freightos_fbx,5531.0000,USD/40ft,0.000
2026-08-08,FBX12,freightos_fbx,532.0000,USD/40ft,0.000
2026-08-08,FBX13,freightos_fbx,6554.0000,USD/40ft,0.000
2026-08-08,FBX14,freightos_fbx,666.0000,USD/40ft,0.000
2026-08-08,FBX21,freightos_fbx,499.0000,USD/40ft,0.000
2026-08-08,FBX22,freightos_fbx,2158.0000,USD/40ft,0.000
2026-08-08,FBX24,freightos_fbx,1246.0000,USD/40ft,0.000
2026-08-08,FBX26,freightos_fbx,2464.0000,USD/40ft,0.000
2026-08-08,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1516.0000,USD/40ft,-0.525
2026-08-08,shfe-al-front,SHFE via Sina Finance,23950.0000,CNY/t,-0.374
2026-08-08,shfe-main,SHFE via Sina Finance,23950.0000,CNY/t,-0.374
2026-08-08,USD/BRL,open.er-api.com,5.107295,,
2026-08-08,USD/CNY,open.er-api.com,6.759674,,
2026-08-08,USD/VND,open.er-api.com,26186.832633,,
