date,ticker,source,value,unit,delta_pct
2026-07-18,FBX01,freightos_fbx,3862.7500,USD/40ft,-2.936
2026-07-18,FBX02,freightos_fbx,426.0000,USD/40ft,0.000
2026-07-18,FBX03,freightos_fbx,9140.0000,USD/40ft,0.000
2026-07-18,FBX04,freightos_fbx,533.0000,USD/40ft,0.000
2026-07-18,FBX11,freightos_fbx,5831.0000,USD/40ft,0.000
2026-07-18,FBX12,freightos_fbx,557.0000,USD/40ft,0.000
2026-07-18,FBX13,freightos_fbx,7160.0000,USD/40ft,0.000
2026-07-18,FBX14,freightos_fbx,669.0000,USD/40ft,0.000
2026-07-18,FBX21,freightos_fbx,537.0000,USD/40ft,0.000
2026-07-18,FBX22,freightos_fbx,2116.0000,USD/40ft,0.000
2026-07-18,FBX24,freightos_fbx,1297.0000,USD/40ft,0.000
2026-07-18,FBX26,freightos_fbx,2475.0000,USD/40ft,0.000
2026-07-18,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1622.0000,USD/40ft,-2.932
2026-07-18,shfe-al-front,SHFE via Sina Finance,23280.0000,CNY/t,0.043
2026-07-18,shfe-main,SHFE via Sina Finance,23280.0000,CNY/t,0.043
2026-07-18,USD/BRL,open.er-api.com,5.100500,,
2026-07-18,USD/CNY,open.er-api.com,6.784582,,
2026-07-18,USD/VND,open.er-api.com,26203.031344,,
