date,ticker,source,value,unit,delta_pct
2026-07-05,FBX01,freightos_fbx,3714.6000,USD/40ft,8.399
2026-07-05,FBX02,freightos_fbx,413.0000,USD/40ft,-8.222
2026-07-05,FBX03,freightos_fbx,8635.0000,USD/40ft,7.964
2026-07-05,FBX04,freightos_fbx,566.0000,USD/40ft,-7.061
2026-07-05,FBX11,freightos_fbx,5384.0000,USD/40ft,10.260
2026-07-05,FBX12,freightos_fbx,580.0000,USD/40ft,1.045
2026-07-05,FBX13,freightos_fbx,7100.0000,USD/40ft,10.540
2026-07-05,FBX14,freightos_fbx,489.0000,USD/40ft,1.875
2026-07-05,FBX21,freightos_fbx,529.0000,USD/40ft,9.524
2026-07-05,FBX22,freightos_fbx,2298.0000,USD/40ft,8.652
2026-07-05,FBX24,freightos_fbx,1250.0000,USD/40ft,23.153
2026-07-05,FBX26,freightos_fbx,2520.0000,USD/40ft,1.777
2026-07-05,frt-hcmc,Estimated · FBX01 × 0.42 (no public SH→HCMC index),1560.0000,USD/40ft,8.409
2026-07-05,USD/BRL,open.er-api.com,5.200221,,
2026-07-05,USD/CNY,open.er-api.com,6.795288,,
2026-07-05,USD/VND,open.er-api.com,26216.902907,,
